subject_id,year_in_study,record_date,sleep_location,specific_sleep_location,bed_filling,bed_filling_specify,foam_bed,furniture_finish,furniture_finish_specify,floor_finish,floor_finish_specify,crate_material,crate_material_specify,bedding_material,bedding_material_specify,dog_bed_filling,dog_bed_filling_specify,dog_house_bedding,dog_house_bedding_specify,dog_house_material,dog_house_material_specify,dog_bed_foam,natural_surface,natural_surface_specify
grls09ZIN1OO,3,2017-12,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls09ZIN1OO,4,2018-12,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls09ZIN1OO,4,2018-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls09ZIN1OO,4,2018-12,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls09ZIN1OO,4,2018-12,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls09ZIN1OO,4,2018-12,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls09ZIN1OO,5,2019-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls09ZIN1OO,5,2019-12,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls09ZIN1OO,5,2019-12,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls09ZIN1OO,6,2021-01,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls09ZIN1OO,6,2021-01,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls09ZIN1OO,6,2021-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls09ZIN1OO,6,2021-01,In the house,On the floor,,,,,,Other,Dog bed,,,,,,,,,,,,,
grls09ZIN1OO,7,2021-12,In the house,On the floor,,,,,,,,,,,,,,,,,,,,
grls09ZIN1OO,7,2021-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls09ZIN1OO,7,2021-12,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls0B5181FF,0,2014-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0B5181FF,1,2015-04,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0B5181FF,1,2015-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0B5181FF,2,2016-04,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0B5181FF,2,2016-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0B5181FF,3,2017-05,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0B5181FF,4,2018-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0B5181FF,4,2018-04,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0B5181FF,4,2018-04,In the house,Confined to a crate/kennel,,,,,,,,Metal,,None,,,,,,,,,,
grls0B5181FF,5,2019-04,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0B5181FF,5,2019-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0B5181FF,6,2020-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0B5181FF,6,2020-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0B5181FF,7,2021-05,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0B5181FF,7,2021-05,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0B5181FF,7,2021-05,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0BWF4BDD,0,2013-09,In the house,On floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0BWF4BDD,1,2014-09,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0BWF4BDD,1,2014-09,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls0BWF4BDD,2,2015-09,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls0BWF4BDD,3,2016-09,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls0BWF4BDD,3,2016-09,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0BWF4BDD,4,2017-09,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls0BWF4BDD,5,2018-09,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls0BWF4BDD,5,2018-09,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0BWF4BDD,6,2019-09,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0BWF4BDD,6,2019-09,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0BWF4BDD,7,2020-09,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0C1YSGAA,0,2014-11,In the house,On a dog bed,,,,,,,,,,,,,,,,,,,,
grls0C1YSGAA,1,2015-11,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0C1YSGAA,2,2016-12,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0C1YSGAA,3,2017-11,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0C1YSGAA,4,2018-11,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0C1YSGAA,5,2019-11,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0C1YSGAA,6,2020-11,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0C1YSGAA,6,2020-11,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0C1YSGAA,7,2021-11,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls0C1YSGAA,7,2021-11,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0C4FQC88,0,2014-07,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grls0C4FQC88,1,2015-08,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0C4FQC88,1,2015-08,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls0C4FQC88,2,2016-08,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0C4FQC88,2,2016-08,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Polyester fill,,,,,,,,
grls0C4FQC88,3,2017-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0C4FQC88,3,2017-08,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0C4FQC88,3,2017-08,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0C4FQC88,3,2017-08,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0C4FQC88,4,2018-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0C4FQC88,4,2018-08,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0C4FQC88,4,2018-08,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0C4FQC88,4,2018-08,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0C4FQC88,4,2018-08,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0C4FQC88,5,2019-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0C4FQC88,5,2019-08,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0C4FQC88,5,2019-08,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0C4FQC88,5,2019-08,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0C4FQC88,6,2020-08,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0C4FQC88,6,2020-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0C4FQC88,6,2020-08,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0C4FQC88,7,2021-08,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls0C4FQC88,7,2021-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0CITW633,0,2013-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0CSZ8WSS,0,2012-09,In the house,On floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0CSZ8WSS,1,2013-12,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0CSZ8WSS,2,2014-12,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls0CSZ8WSS,3,2015-12,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0CSZ8WSS,4,2016-11,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls0CSZ8WSS,5,2017-11,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0CSZ8WSS,6,2018-11,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0CSZ8WSS,7,2019-11,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls0CXB5W99,0,2014-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0CXB5W99,1,2016-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0CXB5W99,2,2017-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0CXB5W99,3,2018-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0CXB5W99,4,2019-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0CXB5W99,4,2019-01,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0CXB5W99,5,2020-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0CXB5W99,6,2021-01,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls0CXB5W99,6,2021-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0CXB5W99,7,2022-01,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls0CXB5W99,7,2022-01,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Foam,,,,,,With a cover,,
grls0D3MFXFF,0,2014-05,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0D3MFXFF,1,2015-06,In the house,On the floor,,,,,,Cement,,,,,,,,,,,,,,
grls0D3MFXFF,1,2015-06,In the house,On a dog bed,Other,Cot,,,,,,,,,,,,,,,,,,
grls0D3MFXFF,2,2016-06,In the house,On a dog bed,Other,Cot,,,,,,,,,,,,,,,,,,
grls0D3MFXFF,3,2017-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0D3MFXFF,3,2017-06,In the house,On a dog bed,Other,Cot,,,,,,,,,,,,,,,,,,
grls0D3MFXFF,4,2018-06,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0D3MFXFF,4,2018-06,In the house,On a dog bed,Other,Cot,,,,,,,,,,,,,,,,,,
grls0D3MFXFF,4,2018-06,In the house,On the floor,,,,,,Cement,,,,,,,,,,,,,,
grls0D3MFXFF,4,2018-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0D3MFXFF,5,2019-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0D3MFXFF,5,2019-06,In the house,On a dog bed,Other,Cot,,,,,,,,,,,,,,,,,,
grls0D3MFXFF,5,2019-06,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0D3MFXFF,5,2019-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0D3MFXFF,5,2019-06,In the house,On a dog bed,Other,Cot,,,,,,,,,,,,,,,,,,
grls0D3MFXFF,6,2020-06,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0D3MFXFF,6,2020-06,In the house,On a dog bed,Other,Cot,,,,,,,,,,,,,,,,,,
grls0D3MFXFF,6,2020-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0D3MFXFF,6,2020-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0D3MFXFF,7,2021-06,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0D3MFXFF,7,2021-06,In the house,On a dog bed,Other,Cot,,,,,,,,,,,,,,,,,,
grls0D8TYTHH,0,2013-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0D8TYTHH,1,2015-02,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0D8TYTHH,2,2016-02,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0ENG5Y66,0,2013-03,In the house,On a dog bed,,,,,,,,,,,,,,,,,,,,
grls0ENG5Y66,1,2014-03,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0ENG5Y66,1,2014-03,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls0ENG5Y66,2,2015-03,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0ENG5Y66,2,2015-03,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls0ENG5Y66,3,2016-03,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0ENG5Y66,3,2016-03,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls0ENG5Y66,4,2017-03,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0ENG5Y66,4,2017-03,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0ENG5Y66,5,2018-03,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0ENG5Y66,5,2018-03,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0ENG5Y66,6,2019-04,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls0ENG5Y66,6,2019-04,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0EZB9OCC,0,2012-09,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0EZB9OCC,1,2013-09,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0EZB9OCC,2,2014-09,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0EZB9OCC,3,2015-09,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0EZB9OCC,3,2015-09,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0EZB9OCC,4,2016-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0EZB9OCC,5,2017-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0EZB9OCC,5,2017-08,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0EZB9OCC,6,2018-09,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0EZB9OCC,7,2019-09,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0F3UPZPP,0,2014-07,Outside,,,,,,,,,,,,,,,,,,,,,
grls0F3UPZPP,1,2015-10,Outside,Natural outdoor surface,,,,,,,,,,,,,,,,,,,Grass,
grls0F3UPZPP,2,2016-08,Outside,Natural outdoor surface,,,,,,,,,,,,,,,,,,,Grass,
grls0F3UPZPP,3,2017-08,Outside,Natural outdoor surface,,,,,,,,,,,,,,,,,,,Grass,
grls0F3UPZPP,4,2018-08,Outside,Natural outdoor surface,,,,,,,,,,,,,,,,,,,Grass,
grls0F3UPZPP,5,2019-08,Outside,Natural outdoor surface,,,,,,,,,,,,,,,,,,,Grass,
grls0F3UPZPP,7,2021-09,Outside,Natural outdoor surface,,,,,,,,,,,,,,,,,,,Grass,
grls0FZYUVOO,0,2014-11,In the house,On a dog bed,,,,,,,,,,,,,,,,,,,,
grls0FZYUVOO,1,2015-12,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0FZYUVOO,2,2016-11,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0FZYUVOO,4,2019-05,Outside,,,,,,,,,,,,,,,,,,,,,
grls0FZYUVOO,4,2019-05,Outside,Natural outdoor surface,,,,,,,,,,,,,,,,,,,Grass,
grls0FZYUVOO,4,2019-05,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0FZYUVOO,5,2020-07,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0FZYUVOO,5,2020-07,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0FZYUVOO,5,2020-07,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0FZYUVOO,5,2020-07,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0FZYUVOO,6,2021-07,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0FZYUVOO,6,2021-07,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0FZYUVOO,6,2021-07,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0FZYUVOO,7,2022-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0FZYUVOO,7,2022-08,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0FZYUVOO,7,2022-08,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0G7VYQ55,0,2013-02,In the house,On floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0G7VYQ55,1,2013-12,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0G7VYQ55,3,2016-02,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0G7VYQ55,4,2017-02,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0G7VYQ55,5,2018-02,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0G7VYQ55,6,2019-02,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0G7VYQ55,7,2020-02,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0G8MGTOO,0,2012-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0G8MGTOO,1,2014-02,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls0G8MGTOO,1,2014-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0G8MGTOO,2,2014-12,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0G8MGTOO,2,2014-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0HAV8G99,0,2014-06,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grls0HAV8G99,1,2015-07,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Polyester fill,,,,,,,,
grls0HAV8G99,2,2016-07,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Polyester fill,,,,,,,,
grls0HAV8G99,2,2016-07,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Foam,,,,,,With a cover,,
grls0HAV8G99,3,2017-07,In the house,Confined to a crate/kennel,,,,,,,,Other,Unspecified crate material,Other,"Blanket/Sheet, Cement",,,,,,,,,
grls0HAV8G99,3,2017-07,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls0HAV8G99,3,2017-07,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0HAV8G99,3,2017-07,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0HAV8G99,3,2017-07,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0HAV8G99,3,2017-07,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Foam,,,,,,With a cover,,
grls0HAV8G99,4,2018-07,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0HAV8G99,4,2018-07,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls0HAV8G99,4,2018-07,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0HAV8G99,5,2019-07,In the house,On the floor,,,,,,Cement,,,,,,,,,,,,,,
grls0HAV8G99,5,2019-07,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0HAV8G99,5,2019-07,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0HAV8G99,5,2019-07,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0HAV8G99,5,2019-07,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls0HAV8G99,6,2020-07,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls0HAV8G99,6,2020-07,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0HAV8G99,7,2021-07,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0HAV8G99,7,2021-07,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls0HAV8G99,7,2021-07,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0HJ94YAA,0,2014-03,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grls0HJ94YAA,1,2015-03,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0HJ94YAA,2,2016-04,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0HJ94YAA,3,2017-04,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0HJ94YAA,3,2017-04,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0HJ94YAA,3,2017-04,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0HJ94YAA,3,2017-04,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0HJ94YAA,4,2018-04,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0HJ94YAA,4,2018-04,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0HJ94YAA,4,2018-04,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0HJ94YAA,4,2018-04,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0HJ94YAA,5,2019-05,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0HJ94YAA,5,2019-05,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0HJ94YAA,5,2019-05,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0HJ94YAA,5,2019-05,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0HJ94YAA,6,2020-05,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0HJ94YAA,6,2020-05,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0HJ94YAA,6,2020-05,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0HJ94YAA,6,2020-05,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0HJ94YAA,6,2020-05,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Other,Plastic,,,,,,,,,
grls0HJ94YAA,7,2021-04,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0HJ94YAA,7,2021-04,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0HJ94YAA,7,2021-04,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls0HJ94YAA,7,2021-04,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0HJ94YAA,7,2021-04,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0HJ94YAA,7,2021-04,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Other,Plastic,,,,,,,,,
grls0IBIS0GG,0,2012-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0IBIS0GG,1,2013-11,In the house,On the floor,,,,,,Other,"Hardwood, Rug",,,,,,,,,,,,,
grls0IBIS0GG,1,2013-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0IBIS0GG,2,2014-06,In the house,On the floor,,,,,,Other,"Hardwood, Rug",,,,,,,,,,,,,
grls0IBIS0GG,2,2014-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0IBIS0GG,3,2015-06,In the house,On the floor,,,,,,Other,"Hardwood, Rug",,,,,,,,,,,,,
grls0IBIS0GG,3,2015-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0IBIS0GG,4,2016-06,In the house,On the floor,,,,,,Other,"Hardwood, Rug",,,,,,,,,,,,,
grls0IBIS0GG,4,2016-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0IBIS0GG,5,2017-06,In the house,On the floor,,,,,,Other,"Hardwood, Rug",,,,,,,,,,,,,
grls0IBIS0GG,5,2017-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0IBIS0GG,6,2018-07,In the house,On the floor,,,,,,Other,"Hardwood, Rug",,,,,,,,,,,,,
grls0IBIS0GG,6,2018-07,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0IBIS0GG,7,2019-06,In the house,On the floor,,,,,,Other,"Hardwood, Rug",,,,,,,,,,,,,
grls0IBIS0GG,7,2019-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0ITPHYFF,0,2014-04,In the house,On floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls0LSLKO,0,2013-03,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grls0LSLKO,1,2014-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0LSLKO,2,2015-06,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls0LSLKO,2,2015-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0LSLKO,3,2016-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0LSLKO,3,2016-06,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls0LSLKO,3,2016-06,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grls0LSLKO,3,2016-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0LSLKO,4,2017-06,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls0LSLKO,4,2017-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0LSLKO,5,2018-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0LSLKO,5,2018-06,In the house,On a dog bed,Other,Memory foam,,,,,,,,,,,,,,,,,,
grls0LSLKO,5,2018-06,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grls0LSLKO,5,2018-06,In the house,On furniture,,,,Other,Microfiber,,,,,,,,,,,,,,,
grls0LSLKO,5,2018-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls0LSLKO,5,2018-06,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls0LSLKO,6,2019-08,In the house,On a dog bed,Polystyrene beads,,,,,,,,,,,,,,,,,,,
grls0LSLKO,6,2019-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0LSLKO,6,2019-08,In the house,Confined to a crate/kennel,,,,,,,,Plastic,,Dog bed,,Polyester fill,,,,,,,,
grls0LUXUMTT,0,2012-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0LUXUMTT,1,2014-02,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls0LUXUMTT,1,2014-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0LUXUMTT,2,2015-01,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls0LUXUMTT,2,2015-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls0LUXUMTT,3,2016-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
