subject_id,year_in_study,record_date,any_vaccine,administered,type,type_other_specify
grls06YF0BSS,3,2016-06,1,2016-05,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls06YF0BSS,4,2017-07,1,2017-05,bordetella bronchiseptica,
grls06YF0BSS,4,2017-07,1,2017-05,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls06YF0BSS,4,2017-07,1,2016-10,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls06YF0BSS,4,2017-07,1,2016-08,rabies (3 year),
grls06YF0BSS,5,2018-05,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls06YF0BSS,6,2019-05,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls06YF0BSS,7,2020-06,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls06YF0BSS,8,2021-07,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls06YF0BSS,8,2021-07,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0762M2FF,0,2014-09,1,2014-06,rabies (3 year),
grls0762M2FF,0,2014-09,1,2014-06,"bordetella bronchiseptica, parainfluenza",
grls0762M2FF,0,2014-09,1,2013-09,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0762M2FF,0,2014-09,1,2013-11,borrelia burgdorferi,
grls0762M2FF,0,2014-09,1,2013-08,"canine distemper, adenovirus type 2, coronavirus, parainfluenza, parvovirus",
grls0762M2FF,0,2014-10,1,2014-09,borrelia burgdorferi,
grls0762M2FF,0,2014-10,1,2014-09,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0762M2FF,1,2015-06,1,2015-06,bordetella bronchiseptica,
grls0762M2FF,1,2015-06,1,2015-06,canine influenza (unspecified),
grls0762M2FF,2,2016-08,1,2015-10,borrelia burgdorferi,
grls0762M2FF,2,2016-08,1,2015-10,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0762M2FF,2,2016-08,1,,"bordetella bronchiseptica, parainfluenza",
grls0762M2FF,2,2016-08,1,,canine influenza (unspecified),
grls0762M2FF,3,2017-06,1,2017-06,"bordetella bronchiseptica, parainfluenza",
grls0762M2FF,3,2017-06,1,2016-12,borrelia burgdorferi,
grls0762M2FF,3,2017-06,1,2014-09,"canine distemper, adenovirus type 2, parvovirus",
grls0762M2FF,3,2017-06,1,2017-06,canine influenza (unspecified),
grls0762M2FF,3,2017-06,1,2016-11,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0762M2FF,3,2017-06,1,2017-06,rabies (3 year),
grls0762M2FF,4,2018-10,1,2017-07,"canine distemper, adenovirus type 2, parvovirus",
grls0762M2FF,4,2018-10,1,2017-12,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0762M2FF,4,2018-10,1,2017-12,borrelia burgdorferi,
grls0762M2FF,4,2018-10,1,,"bordetella bronchiseptica, parainfluenza",
grls0762M2FF,4,2018-10,1,,canine influenza (unspecified),
grls0762M2FF,5,2019-07,1,2018-12,borrelia burgdorferi,
grls0762M2FF,5,2019-07,1,2018-12,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0762M2FF,5,2019-07,1,,bordetella bronchiseptica,
grls0762M2FF,5,2019-07,1,,canine influenza (unspecified),
grls0762M2FF,6,2021-03,1,2019-12,borrelia burgdorferi,
grls0762M2FF,6,2021-03,1,2019-12,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0762M2FF,6,2021-03,1,2020-06,canine influenza (unspecified),
grls0762M2FF,6,2021-03,1,2020-06,"bordetella bronchiseptica, parainfluenza",
grls0762M2FF,6,2021-03,1,2020-06,rabies (3 year),
grls08SO0S44,0,2015-02,1,2014-09,rabies (1 year),
grls08SO0S44,0,2015-02,1,2014-06,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls08SO0S44,0,2015-02,1,2014-06,bordetella bronchiseptica,
grls08SO0S44,0,2015-02,1,2014-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls08SO0S44,0,2015-02,1,2014-05,bordetella bronchiseptica,
grls08SO0S44,1,2016-01,1,2015-10,rabies (3 year),
grls08SO0S44,1,2016-01,1,2015-12,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls08SO0S44,2,2017-02,0,,,
grls08SO0S44,3,2018-01,0,,,
grls08SO0S44,4,2019-01,1,2018-09,rabies (3 year),
grls08SO0S44,5,2020-02,0,,,
grls08SO0S44,6,2021-01,0,,,
grls08SO0S44,7,2022-02,1,,rabies (3 year),
grls08SO0S44,8,2023-02,0,,,
grls09FYB3II,0,2014-10,1,2014-02,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls09FYB3II,1,2015-10,1,2015-03,rabies (3 year),
grls09FYB3II,1,2015-10,1,2015-03,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls09FYB3II,1,2015-10,1,2015-03,other,canine influenza (unspecified)
grls09FYB3II,2,2016-10,0,,,
grls09FYB3II,3,2017-11,1,2017-01,bordetella bronchiseptica,
grls09FYB3II,3,2017-11,1,2017-06,canine influenza (unspecified),
grls09FYB3II,3,2017-11,1,2017-04,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls09FYB3II,3,2017-11,1,2017-07,borrelia burgdorferi,
grls09FYB3II,4,2018-11,1,2017-12,"bordetella bronchiseptica, parainfluenza",
grls09FYB3II,4,2018-11,1,2018-04,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls09FYB3II,4,2018-11,1,2018-04,rabies (3 year),
grls09FYB3II,4,2018-11,1,2018-08,borrelia burgdorferi,
grls09FYB3II,4,2018-11,1,2018-08,canine influenza (unspecified),
grls09FYB3II,5,2019-10,1,2019-06,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls09FYB3II,5,2019-10,1,2019-04,bordetella bronchiseptica,
grls09FYB3II,6,2020-11,1,2020-05,bordetella bronchiseptica,
grls09FYB3II,6,2020-11,1,2020-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls09FYB3II,6,2020-11,1,2020-09,canine influenza (unspecified),
grls09FYB3II,6,2020-11,1,2020-09,borrelia burgdorferi,
grls09FYB3II,7,2021-12,1,2021-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls09FYB3II,7,2021-12,1,2021-05,rabies (3 year),
grls09FYB3II,7,2021-12,1,2021-09,canine influenza (unspecified),
grls09FYB3II,7,2021-12,1,2021-09,other,borrelia burgdorferi bacterin
grls09FYB3II,7,2021-12,1,2021-05,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls09FYB3II,8,2022-12,1,2022-08,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls09FYB3II,8,2022-12,1,2022-08,borrelia burgdorferi,
grls09FYB3II,8,2022-12,1,2022-08,bordetella bronchiseptica,
grls09FYB3II,8,2022-12,1,2022-08,canine influenza (unspecified),
grls09ZIN1OO,0,2015-01,0,,,
grls09ZIN1OO,1,2016-09,0,,,
grls09ZIN1OO,2,2017-02,1,2016-03,"bordetella bronchiseptica, parainfluenza",
grls09ZIN1OO,2,2017-02,1,2016-03,other,borrelia burgdorferi bacterin
grls09ZIN1OO,2,2017-02,1,2016-09,canine influenza (unspecified),
grls09ZIN1OO,2,2017-02,1,2016-09,canine distemper,
grls09ZIN1OO,2,2017-02,1,2016-09,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls09ZIN1OO,2,2017-02,1,,canine influenza (unspecified),
grls09ZIN1OO,3,2018-01,1,2017-03,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grls09ZIN1OO,3,2018-01,1,2017-03,borrelia burgdorferi,
grls09ZIN1OO,3,2018-01,1,2017-10,canine parvovirus,
grls09ZIN1OO,3,2018-01,1,2017-10,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls09ZIN1OO,3,2018-01,1,2017-10,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grls09ZIN1OO,4,2019-01,1,2018-03,"bordetella bronchiseptica, parainfluenza",
grls09ZIN1OO,4,2019-01,1,2018-03,canine influenza (unspecified),
grls09ZIN1OO,4,2019-01,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls09ZIN1OO,4,2019-01,1,,rabies (3 year),
grls09ZIN1OO,5,2020-01,1,2019-09,"canine distemper, adenovirus type 2, parvovirus",
grls09ZIN1OO,5,2020-01,1,2019-08,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grls09ZIN1OO,5,2020-01,1,2019-03,canine influenza (unspecified),
grls09ZIN1OO,5,2020-01,1,2019-03,other,borrelia burgdorferi bacterin
grls09ZIN1OO,5,2020-01,1,,canine parvovirus,
grls09ZIN1OO,5,2020-01,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls09ZIN1OO,5,2020-01,1,,canine influenza (unspecified),
grls09ZIN1OO,6,2021-02,1,2020-06,"bordetella bronchiseptica, parainfluenza",
grls09ZIN1OO,6,2021-02,1,2020-01,other,borrelia burgdorferi bacterin
grls09ZIN1OO,6,2021-02,1,,canine influenza (unspecified),
grls09ZIN1OO,6,2021-02,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls09ZIN1OO,7,2022-01,1,,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grls09ZIN1OO,7,2022-01,1,,rabies (3 year),
grls09ZIN1OO,7,2022-01,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls09ZIN1OO,7,2022-01,1,,canine influenza (unspecified),
grls09ZIN1OO,7,2022-01,1,,borrelia burgdorferi,
grls09ZIN1OO,8,2023-01,1,,canine influenza (unspecified),
grls09ZIN1OO,8,2023-01,1,,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grls09ZIN1OO,8,2023-01,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls09ZIN1OO,8,2023-01,1,,borrelia burgdorferi,
grls09ZIN1OO,8,2023-01,1,,other,canine parvovirus
grls0B5181FF,0,2014-05,1,2013-11,bordetella bronchiseptica,
grls0B5181FF,0,2014-05,1,2013-10,borrelia burgdorferi,
grls0B5181FF,0,2014-05,1,2013-10,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0B5181FF,0,2014-05,1,2013-12,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0B5181FF,0,2014-05,1,2013-12,rabies (3 year),
grls0B5181FF,1,2015-06,1,2014-11,rabies (3 year),
grls0B5181FF,1,2015-06,1,2014-11,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0B5181FF,1,2015-06,1,2014-11,borrelia burgdorferi,
grls0B5181FF,1,2015-06,1,2014-11,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0B5181FF,1,2015-06,1,2014-11,bordetella bronchiseptica,
grls0B5181FF,2,2016-06,1,2015-11,bordetella bronchiseptica,
grls0B5181FF,2,2016-06,1,2015-11,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0B5181FF,2,2016-06,1,2015-11,borrelia burgdorferi,
grls0B5181FF,3,2017-06,1,2016-10,bordetella bronchiseptica,
grls0B5181FF,3,2017-06,1,2016-10,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0B5181FF,3,2017-06,1,2016-10,borrelia burgdorferi,
grls0B5181FF,3,2017-06,1,2016-11,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0B5181FF,4,2018-05,1,2017-11,rabies (3 year),
grls0B5181FF,4,2018-05,1,2017-11,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0B5181FF,4,2018-05,1,2017-11,bordetella bronchiseptica,
grls0B5181FF,4,2018-05,1,2017-11,borrelia burgdorferi,
grls0B5181FF,5,2019-05,1,2018-11,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0B5181FF,6,2020-06,0,,,
grls0B5181FF,7,2021-05,0,,,
grls0B5181FF,8,2022-05,0,,,
grls0BWF4BDD,0,2014-03,1,2012-07,"canine distemper, adenovirus type 2, parvovirus",
grls0BWF4BDD,0,2014-03,1,2012-07,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0BWF4BDD,0,2014-03,1,2012-08,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grls0BWF4BDD,0,2014-03,1,2012-09,rabies (1 year),
grls0BWF4BDD,0,2014-03,1,2013-10,rabies (3 year),
grls0BWF4BDD,0,2015-03,1,2014-09,"bordetella bronchiseptica, parainfluenza",
grls0BWF4BDD,1,2019-10,1,,rabies (3 year),
grls0BWF4BDD,1,2019-10,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0BWF4BDD,2,2015-11,1,,"canine distemper, adenovirus type 2, parvovirus",
grls0BWF4BDD,2,2015-11,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0BWF4BDD,3,2016-10,1,,rabies (3 year),
grls0BWF4BDD,3,2016-10,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0BWF4BDD,4,2017-10,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0BWF4BDD,5,2018-10,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0BWF4BDD,7,2020-10,0,,,
grls0BWF4BDD,8,2021-10,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0C1YSGAA,0,2014-12,1,2014-12,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0C1YSGAA,0,2014-12,1,2014-12,rabies (3 year),
grls0C1YSGAA,0,2014-12,1,2014-12,bordetella bronchiseptica,
grls0C1YSGAA,1,2015-12,1,2015-08,bordetella bronchiseptica,
grls0C1YSGAA,1,2015-12,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0C1YSGAA,2,2016-12,1,2016-04,bordetella bronchiseptica,
grls0C1YSGAA,3,2017-12,1,,bordetella bronchiseptica,
grls0C1YSGAA,3,2017-12,1,,rabies (3 year),
grls0C1YSGAA,4,2018-12,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0C1YSGAA,4,2018-12,1,,bordetella bronchiseptica,
grls0C1YSGAA,4,2018-12,1,,canine influenza (unspecified),
grls0C1YSGAA,5,2020-01,1,,bordetella bronchiseptica,
grls0C1YSGAA,5,2020-01,1,,canine influenza (unspecified),
grls0C1YSGAA,6,2020-12,1,,rabies (3 year),
grls0C1YSGAA,6,2020-12,1,,bordetella bronchiseptica,
grls0C1YSGAA,6,2020-12,1,,canine influenza (unspecified),
grls0C1YSGAA,7,2021-12,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0C1YSGAA,7,2021-12,1,,bordetella bronchiseptica,
grls0C1YSGAA,7,2021-12,1,,canine influenza (unspecified),
grls0C1YSGAA,8,2022-12,1,,bordetella bronchiseptica,
grls0C1YSGAA,8,2022-12,1,,other,canine influenza (unspecified)
grls0C4FQC88,0,2014-08,1,2013-04,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0C4FQC88,0,2014-08,1,2013-04,bordetella bronchiseptica,
grls0C4FQC88,0,2014-08,1,2013-05,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0C4FQC88,0,2014-08,1,2013-06,rabies (1 year),
grls0C4FQC88,0,2014-08,1,2014-05,rabies (3 year),
grls0C4FQC88,1,2015-08,1,2015-04,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0C4FQC88,1,2015-08,1,2015-04,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grls0C4FQC88,2,2016-08,1,2016-04,bordetella bronchiseptica,
grls0C4FQC88,2,2016-08,1,2016-04,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0C4FQC88,2,2017-04,1,2017-04,bordetella bronchiseptica,
grls0C4FQC88,2,2017-04,1,2017-04,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0C4FQC88,2,2017-04,1,2017-04,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0C4FQC88,2,2017-04,1,2017-04,rabies (3 year),
grls0C4FQC88,3,2017-09,0,,,
grls0C4FQC88,4,2018-09,1,2018-04,"bordetella bronchiseptica, parainfluenza",
grls0C4FQC88,4,2018-09,1,2018-04,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0C4FQC88,5,2019-09,1,2019-07,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0C4FQC88,5,2019-09,1,2019-07,bordetella bronchiseptica,
grls0C4FQC88,6,2020-09,1,,bordetella bronchiseptica,
grls0C4FQC88,6,2020-09,1,,rabies (3 year),
grls0C4FQC88,6,2020-09,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0C4FQC88,6,2020-09,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0C4FQC88,7,2021-09,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0C4FQC88,7,2021-09,1,,bordetella bronchiseptica,
grls0C4FQC88,8,2022-09,1,,bordetella bronchiseptica,
grls0C4FQC88,8,2022-09,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0CITW633,0,2013-03,1,2011-02,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0CITW633,0,2013-03,1,2011-04,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0CITW633,0,2013-03,1,2011-04,bordetella bronchiseptica,
grls0CITW633,0,2013-03,1,2011-06,rabies (1 year),
grls0CITW633,0,2013-03,1,2012-02,canine influenza (unspecified),
grls0CSZ8WSS,0,2012-12,1,2012-08,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0CSZ8WSS,0,2012-12,1,2012-09,rabies (3 year),
grls0CSZ8WSS,0,2012-12,1,2012-12,borrelia burgdorferi,
grls0CSZ8WSS,0,2012-12,1,2012-12,canine influenza (unspecified),
grls0CSZ8WSS,0,2012-12,1,2012-12,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grls0CSZ8WSS,1,2013-12,1,2013-09,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0CSZ8WSS,1,2013-12,1,2013-09,rabies (3 year),
grls0CSZ8WSS,1,2013-12,1,2013-09,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0CSZ8WSS,2,2014-12,1,2014-02,borrelia burgdorferi,
grls0CSZ8WSS,2,2014-12,1,2014-02,canine influenza (unspecified),
grls0CSZ8WSS,2,2014-12,1,2014-08,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0CSZ8WSS,2,2014-12,1,2014-08,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grls0CSZ8WSS,3,2015-12,1,2015-02,borrelia burgdorferi,
grls0CSZ8WSS,3,2015-12,1,2015-02,canine influenza (unspecified),
grls0CSZ8WSS,3,2015-12,1,2015-08,bordetella bronchiseptica,
grls0CSZ8WSS,3,2015-12,1,2015-08,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0CSZ8WSS,4,2016-12,1,2016-02,borrelia burgdorferi,
grls0CSZ8WSS,4,2016-12,1,2016-02,canine influenza (unspecified),
grls0CSZ8WSS,4,2016-12,1,2016-08,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0CSZ8WSS,4,2016-12,1,2016-08,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grls0CSZ8WSS,4,2016-12,1,2016-08,rabies (3 year),
grls0CSZ8WSS,4,2016-12,1,2016-08,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0CSZ8WSS,5,2017-12,1,2017-02,canine influenza (unspecified),
grls0CSZ8WSS,5,2017-12,1,2017-02,borrelia burgdorferi,
grls0CSZ8WSS,6,2018-12,1,2018-03,canine influenza (unspecified),
grls0CSZ8WSS,6,2018-12,1,2018-03,borrelia burgdorferi,
grls0CSZ8WSS,6,2018-12,1,2018-08,"bordetella bronchiseptica, parainfluenza",
grls0CSZ8WSS,6,2018-12,1,2018-08,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0CSZ8WSS,7,2019-12,1,2019-03,borrelia burgdorferi,
grls0CSZ8WSS,7,2019-12,1,2019-03,canine influenza (unspecified),
grls0CSZ8WSS,7,2019-12,1,2019-06,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0CSZ8WSS,7,2019-12,1,2019-06,rabies (3 year),
grls0CSZ8WSS,7,2019-12,1,2019-06,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grls0CSZ8WSS,7,2019-12,1,2019-06,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0CSZ8WSS,8,2020-12,1,2020-03,borrelia burgdorferi,
grls0CSZ8WSS,8,2020-12,1,2020-03,canine influenza (unspecified),
grls0CSZ8WSS,8,2020-12,1,2020-06,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0CSZ8WSS,8,2020-12,1,2020-06,"bordetella bronchiseptica, parainfluenza",
grls0CXB5W99,0,2015-02,1,2014-07,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0CXB5W99,0,2015-02,1,2014-08,rabies (1 year),
grls0CXB5W99,1,2016-02,1,2015-07,bordetella bronchiseptica,
grls0CXB5W99,1,2016-02,1,2015-07,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0CXB5W99,1,2016-02,1,2015-07,rabies (3 year),
grls0CXB5W99,2,2018-03,1,2016-07,bordetella bronchiseptica,
grls0CXB5W99,2,2018-03,1,2016-07,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0CXB5W99,4,2019-01,1,2018-06,bordetella bronchiseptica,
grls0CXB5W99,4,2019-01,1,2018-06,"canine distemper, adenovirus type 2, parvovirus",
grls0CXB5W99,4,2019-01,1,2018-06,rabies (3 year),
grls0CXB5W99,5,2020-01,1,2019-05,bordetella bronchiseptica,
grls0CXB5W99,5,2020-01,1,2019-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0CXB5W99,6,2021-01,1,2020-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0CXB5W99,6,2021-01,1,2020-05,other,bordetella bronchiseptica
grls0CXB5W99,7,2023-02,0,,,
grls0CXB5W99,8,2023-08,1,2022-10,canine influenza (unspecified),
grls0CXB5W99,8,2023-08,1,2022-10,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0CXB5W99,8,2023-08,1,2022-06,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grls0D3MFXFF,0,2014-06,1,2013-08,bordetella bronchiseptica,
grls0D3MFXFF,0,2014-06,1,2013-09,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0D3MFXFF,0,2014-06,1,2013-09,rabies (1 year),
grls0D3MFXFF,0,2014-10,1,2014-09,bordetella bronchiseptica,
grls0D3MFXFF,0,2014-10,1,2014-09,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0D3MFXFF,0,2014-10,1,2014-09,rabies (3 year),
grls0D3MFXFF,1,2015-09,1,2015-09,bordetella bronchiseptica,
grls0D3MFXFF,1,2015-09,1,2015-09,"canine distemper, adenovirus type 2, coronavirus, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grls0D3MFXFF,2,2016-09,1,2016-09,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 2 (canicola, icterohaemorrhagiae)",
grls0D3MFXFF,2,2016-09,1,2016-09,bordetella bronchiseptica,
grls0D3MFXFF,3,2017-07,0,,,
grls0D3MFXFF,4,2018-07,0,,,
grls0D3MFXFF,5,2019-10,1,2019-10,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
